YoY,Count,08,TollsByMail,2L,-546,-11.106590724166,5462,6827.5,4916,6145
YoY,Percent,08,TollsByMail,2L,-682.5,-11.106590724166,5462,6827.5,4916,6145
DoD,Count,08,TollsByMail,3H,-18,-19.5652173913043,110,302.5,92,253
DoD,Percent,08,TollsByMail,3H,-49.5,-19.5652173913043,110,302.5,92,253
YoY,Count,08,TollsByMail,3H,-19,-20.8791208791209,110,302.5,91,250.25
YoY,Percent,08,TollsByMail,3H,-52.25,-20.8791208791209,110,302.5,91,250.25
YoY,Count,08,TollsByMail,5H,-62,-28.9719626168224,276,1173,214,909.5
YoY,Percent,08,TollsByMail,5H,-263.5,-28.9719626168224,276,1173,214,909.5
YoY,Count,08,TollsByMail,6H,4,13.3333333333333,26,130,30,150
YoY,Percent,08,TollsByMail,6H,20,13.3333333333333,26,130,30,150
YoY,Count,08,TollsByMail,7H,3,10.7142857142857,25,143.75,28,161
YoY,Percent,08,TollsByMail,7H,17.25,10.7142857142857,25,143.75,28,161
YoY,Count,08,TollsByMail,Sub Total,-619,-11.5809167446211,5964,8771.75,5345,7813.75
YoY,Percent,08,TollsByMail,Sub Total,-958,-12.2604383298672,5964,8771.75,5345,7813.75
YoY,Count,08,EZ AMS,Commuter,1465,25.3109882515549,4323,2377.65,5788,3183.4
YoY,Percent,08,EZ AMS,Commuter,805.75,25.3109882515549,4323,2377.65,5788,3183.4
DoD,Count,08,EZ AMS,Green Discount,-17,-38.6363636363636,61,65.27,44,47.08
DoD,Percent,08,EZ AMS,Green Discount,-18.19,-38.6363636363636,61,65.27,44,47.08
YoY,Count,08,EZ AMS,Green Discount,-23,-60.5263157894737,61,65.27,38,40.66
YoY,Percent,08,EZ AMS,Green Discount,-24.61,-60.5263157894737,61,65.27,38,40.66
DoD,Count,08,EZ AMS,Motor Cycle 2L,3,42.8571428571429,4,2.52,7,4.41
DoD,Percent,08,EZ AMS,Motor Cycle 2L,1.89,42.8571428571429,4,2.52,7,4.41
DoD,Count,08,EZ AMS,2L,-392,-1.33861494331376,29676,35604.24,29284,35125.34
YoY,Count,08,EZ AMS,2L,1675,5.34273228924117,29676,35604.24,31351,37616.15
YoY,Percent,08,EZ AMS,2L,2011.91,5.34852716187064,29676,35604.24,31351,37616.15
DoD,Count,08,EZ AMS,3L,-1,-10,11,15.87,10,14.37
DoD,Percent,08,EZ AMS,3L,-1.5,-10.4384133611691,11,15.87,10,14.37
YoY,Count,08,EZ AMS,3L,3,21.4285714285714,11,15.87,14,20.58
YoY,Percent,08,EZ AMS,3L,4.71,22.8862973760933,11,15.87,14,20.58
DoD,Count,08,EZ AMS,4L,5,27.7777777777778,13,21.76,18,30.6
DoD,Percent,08,EZ AMS,4L,8.84,28.8888888888889,13,21.76,18,30.6
YoY,Count,08,EZ AMS,2H,161,13.3278145695364,1047,2012.4,1208,2325.1
YoY,Percent,08,EZ AMS,2H,312.7,13.4488839189712,1047,2012.4,1208,2325.1
YoY,Count,08,EZ AMS,3H,58,10.0869565217391,517,1365.05,575,1519.37
YoY,Percent,08,EZ AMS,3H,154.32,10.1568413223902,517,1365.05,575,1519.37
DoD,Count,08,EZ AMS,4H,14,5.6,236,674.7,250,714.75
DoD,Percent,08,EZ AMS,4H,40.05,5.60335781741867,236,674.7,250,714.75
YoY,Count,08,EZ AMS,4H,78,24.8407643312102,236,674.7,314,901.8
YoY,Percent,08,EZ AMS,4H,227.1,25.1829673985363,236,674.7,314,901.8
YoY,Count,08,EZ AMS,5H,48,6.1617458279846,731,3029.26,779,3232.84
YoY,Percent,08,EZ AMS,5H,203.58,6.29724947723982,731,3029.26,779,3232.84
YoY,Count,08,EZ AMS,6H,-2,-40,7,34,5,23.75
YoY,Percent,08,EZ AMS,6H,-10.25,-43.1578947368421,7,34,5,23.75
DoD,Count,08,EZ AMS,6S,-21,-38.8888888888889,75,262.5,54,189
DoD,Percent,08,EZ AMS,6S,-73.5,-38.8888888888889,75,262.5,54,189
YoY,Count,08,EZ AMS,6S,-37,-97.3684210526316,75,262.5,38,133
YoY,Percent,08,EZ AMS,6S,-129.5,-97.3684210526316,75,262.5,38,133
DoD,Count,08,EZ AMS,7S,1,16.6666666666667,5,17.5,6,21
DoD,Percent,08,EZ AMS,7S,3.5,16.6666666666667,5,17.5,6,21
YoY,Count,08,EZ AMS,7S,-4,-400,5,17.5,1,3.5
YoY,Percent,08,EZ AMS,7S,-14,-400,5,17.5,1,3.5
DoD,Count,08,EZ AMS,Non-Revenue,53,22.9437229437229,178,0,231,0
YoY,Count,08,EZ AMS,Non-Revenue,26,12.7450980392157,178,0,204,0
YoY,Count,08,EZ AMS,Sub Total,3463,8.50045411031199,37276,46854.72,40739,50453.21
YoY,Percent,08,EZ AMS,Sub Total,3598.49,7.13233112422381,37276,46854.72,40739,50453.21
DoD,Count,08,EZ CAPS,2L,-22,-23.9130434782609,114,135.66,92,109.48
DoD,Percent,08,EZ CAPS,2L,-26.18,-23.9130434782609,114,135.66,92,109.48
YoY,Count,08,EZ CAPS,2L,43,27.3885350318471,114,135.66,157,186.83
YoY,Percent,08,EZ CAPS,2L,51.17,27.3885350318471,114,135.66,157,186.83
DoD,Count,08,EZ CAPS,3L,1,50,1,1.43,2,2.86
DoD,Percent,08,EZ CAPS,3L,1.43,50,1,1.43,2,2.86
YoY,Count,08,EZ CAPS,3L,-1,-Infinity,1,1.43,0,0
YoY,Percent,08,EZ CAPS,3L,-1.43,-Infinity,1,1.43,0,0
DoD,Count,08,EZ CAPS,4L,-2,-66.6666666666667,5,8.3,3,4.98
DoD,Percent,08,EZ CAPS,4L,-3.32,-66.6666666666667,5,8.3,3,4.98
YoY,Count,08,EZ CAPS,4L,-2,-66.6666666666667,5,8.3,3,4.98
YoY,Percent,08,EZ CAPS,4L,-3.32,-66.6666666666667,5,8.3,3,4.98
DoD,Count,08,EZ CAPS,2H,-14,-7.73480662983425,195,370.5,181,343.9
DoD,Percent,08,EZ CAPS,2H,-26.6,-7.73480662983426,195,370.5,181,343.9
DoD,Count,08,EZ CAPS,3H,37,14.3410852713178,221,576.81,258,673.38
DoD,Percent,08,EZ CAPS,3H,96.5700000000001,14.3410852713178,221,576.81,258,673.38
YoY,Count,08,EZ CAPS,3H,260,54.0540540540541,221,576.81,481,1255.41
YoY,Percent,08,EZ CAPS,3H,678.6,54.0540540540541,221,576.81,481,1255.41
DoD,Count,08,EZ CAPS,4H,29,23.9669421487603,92,262.2,121,344.85
DoD,Percent,08,EZ CAPS,4H,82.65,23.9669421487603,92,262.2,121,344.85
YoY,Count,08,EZ CAPS,4H,36,28.125,92,262.2,128,364.8
YoY,Percent,08,EZ CAPS,4H,102.6,28.125,92,262.2,128,364.8
DoD,Count,08,EZ CAPS,5H,-84,-13.9072847682119,688,2779.52,604,2440.16
DoD,Percent,08,EZ CAPS,5H,-339.36,-13.9072847682119,688,2779.52,604,2440.16
YoY,Count,08,EZ CAPS,5H,-132,-23.7410071942446,688,2779.52,556,2246.24
YoY,Percent,08,EZ CAPS,5H,-533.28,-23.7410071942446,688,2779.52,556,2246.24
YoY,Count,08,EZ CAPS,5S,18,5.75079872204473,295,1032.5,313,1095.5
YoY,Percent,08,EZ CAPS,5S,63,5.75079872204473,295,1032.5,313,1095.5
DoD,Count,08,EZ CAPS,6S,7,21.2121212121212,26,91,33,115.5
DoD,Percent,08,EZ CAPS,6S,24.5,21.2121212121212,26,91,33,115.5
YoY,Count,08,EZ CAPS,6S,-9,-52.9411764705882,26,91,17,59.5
YoY,Percent,08,EZ CAPS,6S,-31.5,-52.9411764705882,26,91,17,59.5
YoY,Count,08,EZ CAPS,Sub Total,224,11.7154811715481,1688,5502.3,1912,5854.74
YoY,Percent,08,EZ CAPS,Sub Total,352.44,6.01973785343157,1688,5502.3,1912,5854.74
DoD,Count,08,TOTALS,TOTALS,-330,-0.739943495224001,44928,61128.77,44598,60499.11
DoD,Percent,08,TOTALS,TOTALS,-629.659999999996,-1.04077564116232,44928,61128.77,44598,60499.11
YoY,Count,08,TOTALS,TOTALS,3068,6.39219934994583,44928,61128.77,47996,64121.7
YoY,Percent,08,TOTALS,TOTALS,2992.93,4.66757743478417,44928,61128.77,47996,64121.7
YoY,Count,08,TOTALS,Commuter,1465,25.3109882515549,4323,2377.65,5788,3183.4
YoY,Percent,08,TOTALS,Commuter,805.75,25.3109882515549,4323,2377.65,5788,3183.4
DoD,Count,08,TOTALS,Passenger,-528,-1.5164134524254,35347,42682.55,34819,42037.87
DoD,Percent,08,TOTALS,Passenger,-644.68,-1.53356961235191,35347,42682.55,34819,42037.87
YoY,Count,08,TOTALS,Passenger,1149,3.14829022358615,35347,42682.55,36496,44038.84
YoY,Percent,08,TOTALS,Passenger,1356.28999999999,3.07975868574194,35347,42682.55,36496,44038.84
YoY,Count,08,TOTALS,Commercial,428,7.77051561365287,5080,16068.57,5508,16899.46
YoY,Percent,08,TOTALS,Commercial,830.889999999999,4.9166659763093,5080,16068.57,5508,16899.46
DoD,Count,08,TOTALS,Non-Revenue,53,22.9437229437229,178,0,231,0
YoY,Count,08,TOTALS,Non-Revenue,26,12.7450980392157,178,0,204,0
DoD,Count,08,TOTALS,TOTAL,-330,-0.739943495224001,44928,61128.77,44598,60499.11
DoD,Percent,08,TOTALS,TOTAL,-629.659999999996,-1.04077564116232,44928,61128.77,44598,60499.11
YoY,Count,08,TOTALS,TOTAL,-330,-0.739943495224001,44928,61128.77,44598,60499.11
YoY,Percent,08,TOTALS,TOTAL,-629.659999999996,-1.04077564116232,44928,61128.77,44598,60499.11
