DoD,Count,89,TollsByMail,2L,960,15.9415476585852,6982,6982,6022,6022
DoD,Revenue,89,TollsByMail,2L,960,15.9415476585852,6982,6982,6022,6022
YoY,Count,89,TollsByMail,2L,-4588,-39.6542783059637,6982,6982,11570,11570
YoY,Revenue,89,TollsByMail,2L,-4588,-39.6542783059637,6982,6982,11570,11570
DoD,Count,89,TollsByMail,3L,-16,-25.8064516129032,46,69,62,93
DoD,Revenue,89,TollsByMail,3L,-24,-25.8064516129032,46,69,62,93
YoY,Count,89,TollsByMail,3L,10,27.7777777777778,46,69,36,54
YoY,Revenue,89,TollsByMail,3L,15,27.7777777777778,46,69,36,54
DoD,Count,89,TollsByMail,4L,2,66.6666666666667,5,8.75,3,5.25
DoD,Revenue,89,TollsByMail,4L,3.5,66.6666666666667,5,8.75,3,5.25
YoY,Count,89,TollsByMail,4L,-27,-84.375,5,8.75,32,56
YoY,Revenue,89,TollsByMail,4L,-47.25,-84.375,5,8.75,32,56
DoD,Count,89,TollsByMail,2H,-45,-38.7931034482759,71,142,116,232
DoD,Revenue,89,TollsByMail,2H,-90,-38.7931034482759,71,142,116,232
YoY,Count,89,TollsByMail,2H,-44,-38.2608695652174,71,142,115,230
YoY,Revenue,89,TollsByMail,2H,-88,-38.2608695652174,71,142,115,230
DoD,Count,89,TollsByMail,3H,-35,-83.3333333333333,7,15.75,42,94.5
DoD,Revenue,89,TollsByMail,3H,-78.75,-83.3333333333333,7,15.75,42,94.5
YoY,Count,89,TollsByMail,3H,-10,-58.8235294117647,7,15.75,17,38.25
YoY,Revenue,89,TollsByMail,3H,-22.5,-58.8235294117647,7,15.75,17,38.25
DoD,Count,89,TollsByMail,4H,-2,-25,6,16.5,8,22
DoD,Revenue,89,TollsByMail,4H,-5.5,-25,6,16.5,8,22
YoY,Count,89,TollsByMail,4H,-5,-45.4545454545455,6,16.5,11,30.25
YoY,Revenue,89,TollsByMail,4H,-13.75,-45.4545454545455,6,16.5,11,30.25
DoD,Count,89,TollsByMail,5H,-45,-72.5806451612903,17,72.25,62,263.5
DoD,Revenue,89,TollsByMail,5H,-191.25,-72.5806451612903,17,72.25,62,263.5
YoY,Count,89,TollsByMail,5H,-10,-37.037037037037,17,72.25,27,114.75
YoY,Revenue,89,TollsByMail,5H,-42.5,-37.037037037037,17,72.25,27,114.75
DoD,Count,89,TollsByMail,Sub Total,806,12.7370417193426,7134,7306.25,6328,6792.75
DoD,Revenue,89,TollsByMail,Sub Total,513.5,7.55953038165691,7134,7306.25,6328,6792.75
YoY,Count,89,TollsByMail,Sub Total,-4675,-39.5884494876789,7134,7306.25,11809,12098.25
YoY,Revenue,89,TollsByMail,Sub Total,-4792,-39.6090343644742,7134,7306.25,11809,12098.25
DoD,Count,89,EZ AMS,Commuter,-2463,-33.9630446773304,4789,1340.92,7252,2031.31
DoD,Revenue,89,EZ AMS,Commuter,-690.39,-33.9874268329305,4789,1340.92,7252,2031.31
YoY,Count,89,EZ AMS,Commuter,-1007,-17.3740510697032,4789,1340.92,5796,1622.88
YoY,Revenue,89,EZ AMS,Commuter,-281.96,-17.3740510697032,4789,1340.92,5796,1622.88
DoD,Count,89,EZ AMS,Resident,-305,-8.168184252812,3429,308.86,3734,336.31
DoD,Revenue,89,EZ AMS,Resident,-27.45,-8.16211233683209,3429,308.86,3734,336.31
YoY,Count,89,EZ AMS,Resident,-212,-5.82257621532546,3429,308.86,3641,327.69
YoY,Revenue,89,EZ AMS,Resident,-18.83,-5.74628459824834,3429,308.86,3641,327.69
DoD,Count,89,EZ AMS,Green Discount,4,133.333333333333,7,6.02,3,2.58
DoD,Revenue,89,EZ AMS,Green Discount,3.44,133.333333333333,7,6.02,3,2.58
YoY,Count,89,EZ AMS,Green Discount,-2,-22.2222222222222,7,6.02,9,7.74
YoY,Revenue,89,EZ AMS,Green Discount,-1.72,-22.2222222222222,7,6.02,9,7.74
DoD,Count,89,EZ AMS,Motor Cycle 2L,1,50,3,1.5,2,1
DoD,Revenue,89,EZ AMS,Motor Cycle 2L,0.5,50,3,1.5,2,1
YoY,Count,89,EZ AMS,2L,-4015,-34.3074425361019,7688,7338.8,11703,11191.6
YoY,Revenue,89,EZ AMS,2L,-3852.8,-34.4258193645234,7688,7338.8,11703,11191.6
DoD,Count,89,EZ AMS,3L,-6,-66.6666666666667,3,4.36,9,12.94
DoD,Revenue,89,EZ AMS,3L,-8.58,-66.306027820711,3,4.36,9,12.94
