DoD,Count,98,Non EZ,2L,1507,15.5456983701259,11201,19601.75,9694,16964.5
DoD,Revenue,98,Non EZ,2L,2637.25,15.5456983701259,11201,19601.75,9694,16964.5
YoY,Count,98,Non EZ,2L,10894,3548.5342019544,11201,19601.75,307,537.25
YoY,Revenue,98,Non EZ,2L,19064.5,3548.5342019544,11201,19601.75,307,537.25
DoD,Count,98,Non EZ,2H,-198,-33.7308347529813,389,1361.5,587,2054.5
DoD,Revenue,98,Non EZ,2H,-693,-33.7308347529813,389,1361.5,587,2054.5
YoY,Count,98,Non EZ,2H,372,2188.23529411765,389,1361.5,17,59.5
YoY,Revenue,98,Non EZ,2H,1302,2188.23529411765,389,1361.5,17,59.5
DoD,Count,98,Non EZ,3H,-45,-49.4505494505495,46,195.5,91,386.75
DoD,Revenue,98,Non EZ,3H,-191.25,-49.4505494505495,46,195.5,91,386.75
YoY,Count,98,Non EZ,3H,42,1050,46,195.5,4,17
YoY,Revenue,98,Non EZ,3H,178.5,1050,46,195.5,4,17
DoD,Count,98,Non EZ,4H,-32,-62.7450980392157,19,95,51,255
DoD,Revenue,98,Non EZ,4H,-160,-62.7450980392157,19,95,51,255
YoY,Count,98,Non EZ,4H,19,Infinity,19,95,0,0
YoY,Revenue,98,Non EZ,4H,95,Infinity,19,95,0,0
DoD,Count,98,Non EZ,5H,-213,-51.5738498789346,200,1600,413,3304
DoD,Revenue,98,Non EZ,5H,-1704,-51.5738498789346,200,1600,413,3304
YoY,Count,98,Non EZ,5H,198,9900,200,1600,2,16
YoY,Revenue,98,Non EZ,5H,1584,9900,200,1600,2,16
DoD,Count,98,Non EZ,6H,-8,-50,8,70,16,140
DoD,Revenue,98,Non EZ,6H,-70,-50,8,70,16,140
YoY,Count,98,Non EZ,6H,8,Infinity,8,70,0,0
YoY,Revenue,98,Non EZ,6H,70,Infinity,8,70,0,0
DoD,Count,98,Non EZ,Sub Total,999,9.19550810014728,11863,22923.75,10864,23221.75
YoY,Count,98,Non EZ,Sub Total,11530,3462.46246246246,11863,22923.75,333,637.75
YoY,Revenue,98,Non EZ,Sub Total,22286,3494.47275578205,11863,22923.75,333,637.75
DoD,Count,98,EZ AMS,Green Discount,-5,-13.8888888888889,31,46.19,36,53.64
DoD,Revenue,98,EZ AMS,Green Discount,-7.45,-13.8888888888889,31,46.19,36,53.64
YoY,Count,98,EZ AMS,Green Discount,7,29.1666666666667,31,46.19,24,35.76
YoY,Revenue,98,EZ AMS,Green Discount,10.43,29.1666666666667,31,46.19,24,35.76
DoD,Count,98,EZ AMS,Motor Cycle 2L,2,40,7,6.16,5,4.4
DoD,Revenue,98,EZ AMS,Motor Cycle 2L,1.76,40,7,6.16,5,4.4
DoD,Count,98,EZ AMS,2L,-638,-1.60212947616895,39184,65468.89,39822,66477.03
DoD,Revenue,98,EZ AMS,2L,-1008.14,-1.51652382785452,39184,65468.89,39822,66477.03
