DoD,Count,08,TollsByMail,2L,1208,18.3447228549734,7793,9741.25,6585,8231.25
DoD,Revenue,08,TollsByMail,2L,1510,18.3447228549734,7793,9741.25,6585,8231.25
YoY,Count,08,TollsByMail,2L,1258,19.2501912777353,7793,9741.25,6535,8168.75
YoY,Revenue,08,TollsByMail,2L,1572.5,19.2501912777353,7793,9741.25,6535,8168.75
DoD,Count,08,TollsByMail,3H,-48,-71.6417910447761,19,52.25,67,184.25
DoD,Revenue,08,TollsByMail,3H,-132,-71.6417910447761,19,52.25,67,184.25
YoY,Count,08,TollsByMail,3H,-31,-62,19,52.25,50,137.5
YoY,Revenue,08,TollsByMail,3H,-85.25,-62,19,52.25,50,137.5
DoD,Count,08,TollsByMail,4H,-28,-71.7948717948718,11,33,39,117
DoD,Revenue,08,TollsByMail,4H,-84,-71.7948717948718,11,33,39,117
YoY,Count,08,TollsByMail,4H,-48,-81.3559322033898,11,33,59,177
YoY,Revenue,08,TollsByMail,4H,-144,-81.3559322033898,11,33,59,177
DoD,Count,08,TollsByMail,5H,-138,-58.974358974359,96,408,234,994.5
DoD,Revenue,08,TollsByMail,5H,-586.5,-58.974358974359,96,408,234,994.5
YoY,Count,08,TollsByMail,5H,6,6.66666666666667,96,408,90,382.5
YoY,Revenue,08,TollsByMail,5H,25.5,6.66666666666667,96,408,90,382.5
DoD,Count,08,TollsByMail,6H,-18,-75,6,30,24,120
DoD,Revenue,08,TollsByMail,6H,-90,-75,6,30,24,120
YoY,Count,08,TollsByMail,6H,-7,-53.8461538461538,6,30,13,65
YoY,Revenue,08,TollsByMail,6H,-35,-53.8461538461538,6,30,13,65
DoD,Count,08,TollsByMail,7H,-20,-86.9565217391304,3,17.25,23,132.25
DoD,Revenue,08,TollsByMail,7H,-115,-86.9565217391304,3,17.25,23,132.25
YoY,Count,08,TollsByMail,7H,-6,-66.6666666666667,3,17.25,9,51.75
YoY,Revenue,08,TollsByMail,7H,-34.5,-66.6666666666667,3,17.25,9,51.75
DoD,Count,08,TollsByMail,Sub Total,956,13.7119908204246,7928,10281.75,6972,9779.25
DoD,Revenue,08,TollsByMail,Sub Total,502.5,5.13843086126237,7928,10281.75,6972,9779.25
YoY,Count,08,TollsByMail,Sub Total,1172,17.3475429248076,7928,10281.75,6756,8982.5
YoY,Revenue,08,TollsByMail,Sub Total,1299.25,14.4642360144726,7928,10281.75,6756,8982.5
DoD,Count,08,EZ AMS,Commuter,-2109,-59.9317988064791,1410,775.5,3519,1935.45
DoD,Revenue,08,EZ AMS,Commuter,-1159.95,-59.9317988064791,1410,775.5,3519,1935.45
YoY,Count,08,EZ AMS,Commuter,-526,-27.1694214876033,1410,775.5,1936,1064.8
YoY,Revenue,08,EZ AMS,Commuter,-289.3,-27.1694214876033,1410,775.5,1936,1064.8
DoD,Count,08,EZ AMS,Motor Cycle 2L,1,25,5,3.15,4,2.52
DoD,Revenue,08,EZ AMS,Motor Cycle 2L,0.63,25,5,3.15,4,2.52
YoY,Count,08,EZ AMS,Motor Cycle 2L,-3,-37.5,5,3.15,8,5.04
YoY,Revenue,08,EZ AMS,Motor Cycle 2L,-1.89,-37.5,5,3.15,8,5.04
DoD,Count,08,EZ AMS,2L,1542,4.44162802085434,36259,43643.03,34717,41690.51
DoD,Revenue,08,EZ AMS,2L,1952.52,4.68336798950168,36259,43643.03,34717,41690.51
YoY,Count,08,EZ AMS,2L,-637,-1.72647441457069,36259,43643.03,36896,44393.32
YoY,Revenue,08,EZ AMS,2L,-750.290000000001,-1.69009661813985,36259,43643.03,36896,44393.32
DoD,Count,08,EZ AMS,3L,-3,-17.6470588235294,14,20.23,17,24.45
DoD,Revenue,08,EZ AMS,3L,-4.22,-17.2597137014315,14,20.23,17,24.45
YoY,Count,08,EZ AMS,3L,7,100,14,20.23,7,10.15
YoY,Revenue,08,EZ AMS,3L,10.08,99.3103448275862,14,20.23,7,10.15
DoD,Count,08,EZ AMS,4L,-8,-53.3333333333333,7,11.71,15,25.17
DoD,Revenue,08,EZ AMS,4L,-13.46,-53.4763607469209,7,11.71,15,25.17
YoY,Count,08,EZ AMS,4L,-5,-41.6666666666667,7,11.71,12,20.1
YoY,Revenue,08,EZ AMS,4L,-8.39,-41.7412935323383,7,11.71,12,20.1
DoD,Count,08,EZ AMS,2H,-655,-67.8053830227743,311,598.6,966,1858.9
DoD,Revenue,08,EZ AMS,2H,-1260.3,-67.7981602022702,311,598.6,966,1858.9
YoY,Count,08,EZ AMS,2H,-102,-24.6973365617433,311,598.6,413,793.5
YoY,Revenue,08,EZ AMS,2H,-194.9,-24.5620667926906,311,598.6,413,793.5
DoD,Count,08,EZ AMS,3H,-359,-77.0386266094421,107,283.47,466,1232.36
DoD,Revenue,08,EZ AMS,3H,-948.89,-76.9977928527378,107,283.47,466,1232.36
YoY,Count,08,EZ AMS,3H,-166,-60.8058608058608,107,283.47,273,724.01
YoY,Revenue,08,EZ AMS,3H,-440.54,-60.847225867046,107,283.47,273,724.01
DoD,Count,08,EZ AMS,4H,-145,-65.6108597285068,76,217.65,221,633.15
DoD,Revenue,08,EZ AMS,4H,-415.5,-65.6242596541104,76,217.65,221,633.15
YoY,Count,08,EZ AMS,4H,-16,-17.3913043478261,76,217.65,92,263.25
YoY,Revenue,08,EZ AMS,4H,-45.6,-17.3219373219373,76,217.65,92,263.25
DoD,Count,08,EZ AMS,5H,-506,-72.1825962910128,195,809.43,701,2902.6
DoD,Revenue,08,EZ AMS,5H,-2093.17,-72.1136222696892,195,809.43,701,2902.6
YoY,Count,08,EZ AMS,5H,-51,-20.7317073170732,195,809.43,246,1018.41
YoY,Revenue,08,EZ AMS,5H,-208.98,-20.5202227000913,195,809.43,246,1018.41
DoD,Count,08,EZ AMS,5S,-272,-74.1144414168937,95,332.5,367,1284.5
DoD,Revenue,08,EZ AMS,5S,-952,-74.1144414168937,95,332.5,367,1284.5
YoY,Count,08,EZ AMS,5S,-15,-13.6363636363636,95,332.5,110,385
YoY,Revenue,08,EZ AMS,5S,-52.5,-13.6363636363636,95,332.5,110,385
DoD,Count,08,EZ AMS,6H,-4,-66.6666666666667,2,9.5,6,28.5
DoD,Revenue,08,EZ AMS,6H,-19,-66.6666666666667,2,9.5,6,28.5
YoY,Count,08,EZ AMS,6H,-1,-33.3333333333333,2,9.5,3,14.25
YoY,Revenue,08,EZ AMS,6H,-4.75,-33.3333333333333,2,9.5,3,14.25
DoD,Count,08,EZ AMS,6S,-57,-86.3636363636364,9,31.5,66,231
DoD,Revenue,08,EZ AMS,6S,-199.5,-86.3636363636364,9,31.5,66,231
YoY,Count,08,EZ AMS,6S,-21,-70,9,31.5,30,105
YoY,Revenue,08,EZ AMS,6S,-73.5,-70,9,31.5,30,105
DoD,Count,08,EZ AMS,Non-Revenue,-144,-67.6056338028169,69,0,213,0
DoD,Revenue,08,EZ AMS,Non-Revenue,0,NaN,69,0,213,0
YoY,Count,08,EZ AMS,Non-Revenue,20,40.8163265306122,69,0,49,0
DoD,Count,08,EZ AMS,Sub Total,-2728,-6.59893565553943,38612,46792.98,41340,51934.31
DoD,Revenue,08,EZ AMS,Sub Total,-5141.32999999999,-9.8996790368448,38612,46792.98,41340,51934.31
YoY,Count,08,EZ AMS,Sub Total,-1514,-3.7731146887305,38612,46792.98,40126,48851.4
YoY,Revenue,08,EZ AMS,Sub Total,-2058.42,-4.21363563787322,38612,46792.98,40126,48851.4
DoD,Count,08,EZ CAPS,2L,-61,-61,39,46.41,100,119
DoD,Revenue,08,EZ CAPS,2L,-72.59,-61,39,46.41,100,119
YoY,Count,08,EZ CAPS,2L,-7,-15.2173913043478,39,46.41,46,54.74
YoY,Revenue,08,EZ CAPS,2L,-8.33000000000001,-15.2173913043478,39,46.41,46,54.74
DoD,Count,08,EZ CAPS,2H,-119,-66.8539325842697,59,112.1,178,338.2
DoD,Revenue,08,EZ CAPS,2H,-226.1,-66.8539325842697,59,112.1,178,338.2
YoY,Count,08,EZ CAPS,2H,-7,-10.6060606060606,59,112.1,66,125.4
YoY,Revenue,08,EZ CAPS,2H,-13.3,-10.6060606060606,59,112.1,66,125.4
DoD,Count,08,EZ CAPS,3H,-191,-74.609375,65,169.65,256,668.16
DoD,Revenue,08,EZ CAPS,3H,-498.51,-74.609375,65,169.65,256,668.16
YoY,Count,08,EZ CAPS,3H,-208,-76.1904761904762,65,169.65,273,712.53
YoY,Revenue,08,EZ CAPS,3H,-542.88,-76.1904761904762,65,169.65,273,712.53
DoD,Count,08,EZ CAPS,4H,-88,-77.1929824561403,26,74.1,114,324.9
DoD,Revenue,08,EZ CAPS,4H,-250.8,-77.1929824561403,26,74.1,114,324.9
YoY,Count,08,EZ CAPS,4H,-6,-18.75,26,74.1,32,91.2
YoY,Revenue,08,EZ CAPS,4H,-17.1,-18.75,26,74.1,32,91.2
DoD,Count,08,EZ CAPS,5H,-221,-39.4642857142857,339,1369.56,560,2262.4
DoD,Revenue,08,EZ CAPS,5H,-892.84,-39.4642857142857,339,1369.56,560,2262.4
YoY,Count,08,EZ CAPS,5H,24,7.61904761904762,339,1369.56,315,1272.6
YoY,Revenue,08,EZ CAPS,5H,96.96,7.61904761904762,339,1369.56,315,1272.6
DoD,Count,08,EZ CAPS,5S,-99,-36.9402985074627,169,591.5,268,938
DoD,Revenue,08,EZ CAPS,5S,-346.5,-36.9402985074627,169,591.5,268,938
DoD,Count,08,EZ CAPS,6H,-19,-48.7179487179487,20,95,39,185.25
DoD,Revenue,08,EZ CAPS,6H,-90.25,-48.7179487179487,20,95,39,185.25
DoD,Count,08,EZ CAPS,6S,-12,-70.5882352941177,5,17.5,17,59.5
DoD,Revenue,08,EZ CAPS,6S,-42,-70.5882352941177,5,17.5,17,59.5
YoY,Count,08,EZ CAPS,6S,1,25,5,17.5,4,14
YoY,Revenue,08,EZ CAPS,6S,3.5,25,5,17.5,4,14
DoD,Count,08,EZ CAPS,7H,-5,-83.3333333333333,1,5.46,6,32.76
DoD,Revenue,08,EZ CAPS,7H,-27.3,-83.3333333333333,1,5.46,6,32.76
YoY,Count,08,EZ CAPS,7H,1,Infinity,1,5.46,0,0
YoY,Revenue,08,EZ CAPS,7H,5.46,Infinity,1,5.46,0,0
DoD,Count,08,EZ CAPS,Sub Total,-815,-52.9220779220779,725,2484.6,1540,4931.49
DoD,Revenue,08,EZ CAPS,Sub Total,-2446.89,-49.6176611936757,725,2484.6,1540,4931.49
YoY,Count,08,EZ CAPS,Sub Total,-201,-21.7062634989201,725,2484.6,926,2955.97
YoY,Revenue,08,EZ CAPS,Sub Total,-471.37,-15.9463729334195,725,2484.6,926,2955.97
DoD,Count,08,TOTALS,TOTALS,-2587,-5.18936050710102,47265,59559.33,49852,66645.05
DoD,Revenue,08,TOTALS,TOTALS,-7085.72,-10.6320274348958,47265,59559.33,49852,66645.05
YoY,Count,08,TOTALS,TOTALS,-543,-1.13579317269076,47265,59559.33,47808,60789.87
YoY,Revenue,08,TOTALS,TOTALS,-1230.54,-2.02425173799516,47265,59559.33,47808,60789.87
DoD,Count,08,TOTALS,Commuter,-2109,-59.9317988064791,1410,775.5,3519,1935.45
DoD,Revenue,08,TOTALS,Commuter,-1159.95,-59.9317988064791,1410,775.5,3519,1935.45
YoY,Count,08,TOTALS,Commuter,-526,-27.1694214876033,1410,775.5,1936,1064.8
YoY,Revenue,08,TOTALS,Commuter,-289.3,-27.1694214876033,1410,775.5,1936,1064.8
DoD,Count,08,TOTALS,Passenger,2677,6.45137968429931,44172,53525.81,41495,50155.07
DoD,Revenue,08,TOTALS,Passenger,3370.74,6.72063661759419,44172,53525.81,41495,50155.07
YoY,Count,08,TOTALS,Passenger,614,1.40961476651821,44172,53525.81,43558,52711.42
YoY,Revenue,08,TOTALS,Passenger,814.389999999999,1.54499727004129,44172,53525.81,43558,52711.42
DoD,Count,08,TOTALS,Commercial,-3011,-65.1027027027027,1614,5258.02,4625,14554.53
DoD,Revenue,08,TOTALS,Commercial,-9296.51,-63.8736530825798,1614,5258.02,4625,14554.53
YoY,Count,08,TOTALS,Commercial,-3011,-65.1027027027027,1614,5258.02,4625,14554.53
YoY,Revenue,08,TOTALS,Commercial,-9296.51,-63.8736530825798,1614,5258.02,4625,14554.53
DoD,Count,08,TOTALS,Non-Revenue,-144,-67.6056338028169,69,0,213,0
DoD,Revenue,08,TOTALS,Non-Revenue,0,NaN,69,0,213,0
YoY,Count,08,TOTALS,Non-Revenue,-144,-67.6056338028169,69,0,213,0
YoY,Revenue,08,TOTALS,Non-Revenue,0,NaN,69,0,213,0
DoD,Count,08,TOTALS,TOTAL,-2587,-5.18936050710102,47265,59559.33,49852,66645.05
DoD,Revenue,08,TOTALS,TOTAL,-7085.72,-10.6320274348958,47265,59559.33,49852,66645.05
YoY,Count,08,TOTALS,TOTAL,-2587,-5.18936050710102,47265,59559.33,49852,66645.05
YoY,Revenue,08,TOTALS,TOTAL,-7085.72,-10.6320274348958,47265,59559.33,49852,66645.05
