DoD,Count,86,TollsByMail,2L,508,6.72046567006218,8067,8067,7559,7559
DoD,Revenue,86,TollsByMail,2L,508,6.72046567006218,8067,8067,7559,7559
YoY,Count,86,TollsByMail,2L,-3674,-31.2920534877779,8067,8067,11741,11741
YoY,Revenue,86,TollsByMail,2L,-3674,-31.2920534877779,8067,8067,11741,11741
DoD,Count,86,TollsByMail,3L,-16,-21.9178082191781,57,85.5,73,109.5
DoD,Revenue,86,TollsByMail,3L,-24,-21.9178082191781,57,85.5,73,109.5
YoY,Count,86,TollsByMail,3L,-28,-32.9411764705882,57,85.5,85,127.5
YoY,Revenue,86,TollsByMail,3L,-42,-32.9411764705882,57,85.5,85,127.5
DoD,Count,86,TollsByMail,4L,-8,-72.7272727272727,3,5.25,11,19.25
DoD,Revenue,86,TollsByMail,4L,-14,-72.7272727272727,3,5.25,11,19.25
YoY,Count,86,TollsByMail,4L,-6,-66.6666666666667,3,5.25,9,15.75
YoY,Revenue,86,TollsByMail,4L,-10.5,-66.6666666666667,3,5.25,9,15.75
DoD,Count,86,TollsByMail,2H,-56,-40,84,168,140,280
DoD,Revenue,86,TollsByMail,2H,-112,-40,84,168,140,280
YoY,Count,86,TollsByMail,2H,-24,-22.2222222222222,84,168,108,216
YoY,Revenue,86,TollsByMail,2H,-48,-22.2222222222222,84,168,108,216
DoD,Count,86,TollsByMail,3H,-20,-58.8235294117647,14,31.5,34,76.5
DoD,Revenue,86,TollsByMail,3H,-45,-58.8235294117647,14,31.5,34,76.5
YoY,Count,86,TollsByMail,3H,-1,-6.66666666666667,14,31.5,15,33.75
YoY,Revenue,86,TollsByMail,3H,-2.25,-6.66666666666667,14,31.5,15,33.75
DoD,Count,86,TollsByMail,4H,-9,-56.25,7,19.25,16,44
DoD,Revenue,86,TollsByMail,4H,-24.75,-56.25,7,19.25,16,44
YoY,Count,86,TollsByMail,4H,-8,-53.3333333333333,7,19.25,15,41.25
YoY,Revenue,86,TollsByMail,4H,-22,-53.3333333333333,7,19.25,15,41.25
DoD,Count,86,TollsByMail,5H,-53,-39.8496240601504,80,340,133,565.25
DoD,Revenue,86,TollsByMail,5H,-225.25,-39.8496240601504,80,340,133,565.25
YoY,Count,86,TollsByMail,5H,-9,-10.1123595505618,80,340,89,378.25
YoY,Revenue,86,TollsByMail,5H,-38.25,-10.1123595505618,80,340,89,378.25
DoD,Count,86,TollsByMail,6H,-7,-77.7777777777778,2,9,9,40.5
DoD,Revenue,86,TollsByMail,6H,-31.5,-77.7777777777778,2,9,9,40.5
YoY,Count,86,TollsByMail,6H,-1,-33.3333333333333,2,9,3,13.5
YoY,Revenue,86,TollsByMail,6H,-4.5,-33.3333333333333,2,9,3,13.5
DoD,Count,86,TollsByMail,Sub Total,337,4.22464585683841,8314,8725.5,7977,8704
YoY,Count,86,TollsByMail,Sub Total,-3751,-31.0899295482802,8314,8725.5,12065,12567
YoY,Revenue,86,TollsByMail,Sub Total,-3841.5,-30.568154690857,8314,8725.5,12065,12567
DoD,Count,86,EZ AMS,Commuter,-2849,-36.394992335207,4979,1394.12,7828,2192.34
DoD,Revenue,86,EZ AMS,Commuter,-798.22,-36.4094985266884,4979,1394.12,7828,2192.34
YoY,Count,86,EZ AMS,Commuter,-937,-15.8384043272481,4979,1394.12,5916,1656.48
YoY,Revenue,86,EZ AMS,Commuter,-262.36,-15.8384043272481,4979,1394.12,5916,1656.48
DoD,Count,86,EZ AMS,Resident,-1283,-19.018677734954,5463,491.67,6746,607.39
DoD,Revenue,86,EZ AMS,Resident,-115.72,-19.0520094173431,5463,491.67,6746,607.39
YoY,Count,86,EZ AMS,Resident,-1032,-15.8891454965358,5463,491.67,6495,584.55
YoY,Revenue,86,EZ AMS,Resident,-92.8799999999999,-15.8891454965358,5463,491.67,6495,584.55
DoD,Count,86,EZ AMS,Green Discount,3,50,9,7.74,6,5.16
DoD,Revenue,86,EZ AMS,Green Discount,2.58,50,9,7.74,6,5.16
YoY,Count,86,EZ AMS,Motor Cycle 2L,-2,-40,3,1.5,5,2.5
YoY,Revenue,86,EZ AMS,Motor Cycle 2L,-1,-40,3,1.5,5,2.5
YoY,Count,86,EZ AMS,2L,-3322,-25.440343084699,9736,9293.95,13058,12477.3
YoY,Revenue,86,EZ AMS,2L,-3183.35,-25.5131318474349,9736,9293.95,13058,12477.3
DoD,Count,86,EZ AMS,3L,-9,-64.2857142857143,5,7.15,14,20.16
DoD,Revenue,86,EZ AMS,3L,-13.01,-64.5337301587302,5,7.15,14,20.16
YoY,Count,86,EZ AMS,3L,-3,-37.5,5,7.15,8,11.44
YoY,Revenue,86,EZ AMS,3L,-4.29,-37.5,5,7.15,8,11.44
DoD,Count,86,EZ AMS,2H,-126,-63.3165829145729,73,139.4,199,379.8
DoD,Revenue,86,EZ AMS,2H,-240.4,-63.2964718272775,73,139.4,199,379.8
